block,sl_cur,norm_vRIX_t_L,norm_vX_m_c,norm_Fwm_bm,norm_residual,blockErr,coherence
183,1464,185.2275043840395,192.54527291483055,185.69684375332747,18.20347793577818,331.3666089583631,0.9813347637028901
184,1472,189.79212585610546,183.22337216987296,190.38100260088922,16.858835738019287,284.2203424415163,0.9951933436564516
185,1480,235.552199779352,222.25415351309684,234.10662715963872,16.793349031853293,282.0165717056479,0.9977256448929769
186,1488,219.97614316181958,216.9249154656275,214.01331365853088,18.13458515839093,328.86317886693257,0.9971626369263693
187,1496,200.0739749588089,216.22500861889625,191.14361172597725,20.062663578208344,402.51046985236763,0.9900003986430725
188,1504,283.39837737271444,284.81329005704345,273.1660959158699,21.8390668149115,476.94483934616875,0.9986605578361
189,1512,365.41101810912255,367.7337036936744,375.8802372312333,22.6692758251484,513.8960664366576,0.9991781731301681
190,1520,406.494645240186,393.2959521541234,396.41496551464087,22.30997787035028,497.7351125755192,0.9989802168422885
191,1528,340.6415241803944,336.6630857380906,348.18402569710116,20.884940021514897,436.18071970227464,0.9988427097952238
192,1536,190.67859964014355,219.85468208072885,192.1628078718591,18.488722257950094,341.83285073161926,0.9970635168780968
193,1544,121.70198132893582,98.86888417645147,118.05828424215342,18.684065748258554,349.0943128852485,0.9900735074375473
194,1552,64.1297085886378,57.02927517205829,65.29382881250677,19.344042475567253,374.1919792965501,0.9463768305840798
195,1560,49.833704657280855,59.89522266681764,45.0766991958456,22.44082114671385,503.59045373879957,0.9003688800075882
196,1568,80.45133378737137,23.40782814374536,79.41457094998808,18.085635833106533,327.09022348774704,0.9214697476123309
197,1576,166.21642577370244,102.12713297955861,166.08552032887275,18.18691961669361,330.7640451440749,0.8074395473580565
198,1584,224.7407592144035,210.74454279540308,233.7952159829469,21.759078000066207,473.4574754129652,0.9930326759408334
199,1592,276.8304737377696,274.8093849527836,266.9184236655717,21.59264579979863,466.24235263556136,0.9975895473246589
200,1600,217.65831035517851,260.695542765614,213.6613138348286,18.68624011915212,349.17556979061027,0.9946083296657207
201,1608,155.81846563671343,203.39632498476632,153.8185633554275,18.15025026712919,329.4315847594233,0.9779934643288158
202,1616,224.23371134156304,215.86133207166853,228.640068214189,21.108429605459403,445.56580040863497,0.9956862847846969
203,1624,287.87428824807256,275.3102728747968,279.62019605543384,21.292031795559943,453.3506179831356,0.9984448254016737
